sample_id,n_match_genomes_fmg,avg_f_match,avg_median_abund,n_unique_weighted
SRR7110452,6253,0.0076052567353337135,2.9238765392611548,210280
SRR7191290,15702,0.005636695489487402,3.404343395745765,103227
SRR7191291,19878,0.005697880443944384,3.859593520474897,153131
SRR7191292,16267,0.004677978634326362,5.510512079670499,144514
SRR7191293,15971,0.004488402183228137,6.623285955794878,168933
SRR7191294,16039,0.0046595026821565095,5.463962840576095,141968
SRR7287196,9787,0.007862729902704894,4.193675283539389,477478
SRR7287197,8489,0.007613358396415217,3.1081988455648486,509104
SRR7287199,7573,0.008663042292413709,3.8804304766935163,561361
SRR7287200,7735,0.007417184227763235,5.137039431157079,460079
SRR7287204,10599,0.007676344187396508,4.455514671195396,503525
SRR7287209,9346,0.007759323925291292,4.615610956558956,446125
SRR7287210,8067,0.007945307588720722,3.5615470435105987,454597
SRR7287213,4803,0.010148262076381472,4.3475952529668955,359524
SRR7287214,8219,0.008082240097043588,3.8092833678063025,489007
SRR7287215,9151,0.008593415334856528,3.9973226969730082,532676
SRR7287216,8528,0.006953520698853301,3.617847091932458,471205
SRR7287217,8627,0.007350821717385668,4.118870986437927,503257
SRR7287218,7163,0.007862848372102972,3.364791288566243,473807
SRR7287219,9044,0.006480963841344078,3.869969040247678,532804
SRR7287221,11016,0.0068906797024212195,4.051833696441539,497158
SRR7287222,8849,0.007431975502965101,4.503955249180699,561941
SRR7287223,8435,0.007222620765385544,4.066330764671013,495731
SRR7287225,5229,0.009018051375374037,3.7554981832090264,269327
SRR7287229,8115,0.007627868477421506,5.512199630314233,482265
SRR7287230,6335,0.008560841014490558,4.642699289660616,410105
SRR7287232,8500,0.0083743897507995,3.447941176470588,547929
SRR7287234,4047,0.009145245162441907,3.9119100568322214,250947
SRR7287235,4649,0.010008186569420466,3.5713056571305657,278214
SRR7287236,10874,0.007250894996238105,3.137943718962663,469290
SRR7287237,8412,0.007343779421264961,4.561103185924869,423832
SRR7287239,9849,0.007931849977223876,3.884455274647172,387310
SRR7287241,8137,0.008174449021149317,4.4748678874277985,449039
SRR7287242,8333,0.0077366818924067,4.140225609024361,386178
SRR7287245,12881,0.007370189061075968,3.1133064203089824,466019
SRR7287247,9305,0.008751819731027587,4.055722729715207,529788
SRR7299214,28773,0.008494839022840846,1.9312897508080493,215684
SRR7403892,2466,0.005160784540584445,2.885847526358475,362913
SRR7403914,2781,0.008500922302041842,3.2153901474289825,326399
SRR7468287,12246,0.009100504294399127,1.3855544667646578,48516
SRR7597660,46526,0.008544870751911184,2.25375059106736,415866
SRR7599077,47089,0.009314106583341707,2.1368260103208816,386585
SRR7599265,57464,0.009809202563382982,2.0390070304886536,502167
SRR7610115,7498,0.0064664588718970715,2.2574019738596958,87422
SRR7610116,7892,0.006050976449196371,2.597820577800304,81146
SRR7610122,9349,0.005922437907349441,2.5385067921702857,127172
SRR7610123,8944,0.006094192820817454,2.4413014311270125,98575
SRR7610125,6550,0.006427246876673843,2.2009923664122137,83606
SRR7610127,6591,0.005474578458302029,1.4881656804733727,72778
SRR7610128,11757,0.0063073686984675085,2.193118992940376,105668
SRR7610129,8469,0.006033273853172336,2.028338646829614,65992
SRR7610130,9135,0.005820695082290702,2.153913519430761,90041
SRR7610131,11070,0.005976123868519097,1.3962962962962964,47243
SRR7610133,15970,0.005792540624445319,1.6189104571070758,92171
SRR7610134,10603,0.005536409167737042,1.5728095821937187,48368
SRR7610142,14063,0.006063914982640499,1.5151461281376661,52197
SRR8114094,8447,0.018275367619482404,2.0865395998579377,159461
SRR8114137,7465,0.020386157077957413,2.2440723375753517,493270
SRR8224501,42056,0.010359065469702864,3.0304118318432565,1087174
SRR8246563,22878,0.004876951979172362,6.470145991782498,220998
SRR8812408,57464,0.009809202563382982,2.0390070304886536,502167
SRR8812764,47089,0.009314106583341707,2.1368260103208816,386585
SRR8815055,46526,0.008544870751911184,2.25375059106736,415866
SRR8815513,55040,0.010062265639096537,1.4629087936046512,510869
SRR8837336,47144,0.008962765276107383,1.1259969455285932,233035
SRR8859357,69585,0.008890201646334575,1.2138463749371273,363532
SRR9109399,17917,0.006955892934136731,1.5794496846570296,463828
SRR9109401,21502,0.006724840118621226,1.992884382848107,518808
SRR9109404,23035,0.006760143617044012,1.9370306056001736,387873
SRR9109405,18539,0.007061889195570134,1.6943200819893198,394109
SRR9113724,16361,0.021550673379465327,3.157172544465497,738705
SRR9182858,100424,0.012577536278865084,1.4403280092408188,1015093
SRR9182859,60347,0.010038192612960087,3.1396506868609872,1424535
SRR9182862,63742,0.01316997239702395,2.3857425245521005,1304109
SRR9182871,55024,0.009877163406614306,3.178622055830183,1390022
SRR9182872,64458,0.010071949289843311,3.2895528871513235,1570623
SRR9217436,314,0.023464421936972863,2.504777070063694,4586
SRR975540,2420,0.004771264532812302,1.4028925619834711,15801
